po_id,po_line_id,vendor_id,po_date,item_id,ordered_quantity,unit_price,tax_rate,currency
PO04207,POL004207,V0286,2026-04-28,OFF-078,2,142.28,0.0,INR
PO04208,POL004208,V0117,2026-01-04,OFF-015,100,1091.91,0.18,INR
PO04209,POL004209,V0154,2026-07-03,LOG-073,2,11730.74,0.12,INR
PO04210,POL004210,V0207,2026-04-04,UTI-111,500,1800.82,0.05,INR
PO04211,POL004211,V0169,2026-07-27,IT -049,50,17692.63,0.18,INR
PO04212,POL004212,V0421,2026-06-08,MAR-074,250,14326.76,0.18,INR
PO04213,POL004213,V0001,2026-02-08,PRO-048,5,31807.41,0.05,INR
PO04214,POL004214,V0156,2026-02-02,OFF-054,50,1462.01,0.12,INR
PO04215,POL004215,V0335,2026-04-12,PRO-006,5,10720.48,0.18,INR
PO04216,POL004216,V0041,2026-01-02,FAC-041,250,3350.34,0.0,INR
PO04217,POL004217,V0346,2026-05-06,OFF-014,100,1856.17,0.18,INR
PO04218,POL004218,V0437,2026-02-07,UTI-059,500,4529.06,0.0,INR
PO04219,POL004219,V0329,2026-02-22,FAC-048,500,3094.07,0.18,INR
PO04220,POL004220,V0177,2026-03-03,UTI-060,5,4432.52,0.0,INR
PO04221,POL004221,V0084,2026-06-04,PRO-097,500,28843.24,0.0,INR
PO04222,POL004222,V0010,2026-03-18,PRO-082,5,34009.99,0.18,INR
PO04223,POL004223,V0271,2026-02-05,OFF-126,10,911.94,0.12,INR
PO04224,POL004224,V0182,2026-03-23,IT -114,1,23656.85,0.0,INR
PO04225,POL004225,V0008,2026-03-26,UTI-118,500,613.92,0.12,INR
PO04226,POL004226,V0466,2026-07-16,FAC-078,20,4752.23,0.12,INR
PO04227,POL004227,V0062,2026-02-08,UTI-076,10,321.0,0.18,INR
PO04228,POL004228,V0468,2026-02-24,MAR-074,50,4527.66,0.12,INR
PO04229,POL004229,V0372,2026-01-02,LOG-021,250,8939.11,0.05,INR
PO04230,POL004230,V0364,2026-02-18,OFF-145,50,1714.82,0.0,INR
PO04231,POL004231,V0161,2026-03-14,IT -005,5,2313.01,0.18,INR
PO04232,POL004232,V0323,2026-03-25,FAC-139,10,438.42,0.18,INR
PO04233,POL004233,V0027,2026-04-03,FAC-020,10,4713.14,0.05,INR
PO04234,POL004234,V0171,2026-03-12,MAN-013,2,1569.9,0.12,INR
PO04235,POL004235,V0296,2026-01-04,UTI-020,1,3250.74,0.12,INR
PO04236,POL004236,V0314,2026-04-03,MAR-027,250,11834.14,0.0,INR
PO04237,POL004237,V0307,2026-06-27,MAR-156,250,2209.94,0.05,INR
PO04238,POL004238,V0440,2026-04-02,PRO-120,100,22692.73,0.0,INR
PO04239,POL004239,V0244,2026-02-20,PRO-159,20,19335.99,0.18,INR
PO04240,POL004240,V0315,2026-02-21,UTI-140,5,2214.87,0.05,INR
PO04241,POL004241,V0361,2026-04-16,MAR-001,1,14400.88,0.0,INR
PO04242,POL004242,V0307,2026-01-07,MAR-148,100,15764.89,0.0,INR
PO04243,POL004243,V0198,2026-07-17,MAR-003,20,11336.44,0.18,INR
PO04244,POL004244,V0425,2026-01-24,OFF-103,1,1080.08,0.05,INR
PO04245,POL004245,V0334,2026-05-19,MAR-071,10,6209.35,0.05,INR
PO04246,POL004246,V0342,2026-02-05,UTI-106,500,4887.57,0.18,INR
PO04247,POL004247,V0114,2026-04-23,IT -112,10,20456.26,0.0,INR
PO04248,POL004248,V0217,2026-01-24,PRO-032,250,19317.65,0.05,INR
PO04249,POL004249,V0214,2026-01-12,FAC-071,20,7420.2,0.12,INR
PO04250,POL004250,V0259,2026-06-02,LOG-041,100,10047.26,0.12,INR
PO04251,POL004251,V0122,2026-07-15,PRO-115,10,8044.19,0.18,INR
PO04252,POL004252,V0186,2026-01-05,IT -160,100,17378.73,0.0,INR
PO04253,POL004253,V0313,2026-07-27,OFF-082,1,1562.12,0.18,INR
PO04254,POL004254,V0070,2026-07-16,LOG-087,100,5553.65,0.05,INR
PO04255,POL004255,V0374,2026-05-19,LOG-063,50,9524.57,0.05,INR
PO04256,POL004256,V0056,2026-01-06,MAN-082,10,2753.43,0.12,INR
PO04257,POL004257,V0401,2026-03-27,LOG-130,2,11397.52,0.12,INR
PO04258,POL004258,V0004,2026-04-08,UTI-016,500,3034.57,0.18,INR
PO04259,POL004259,V0393,2026-07-29,UTI-085,5,2501.89,0.18,INR
PO04260,POL004260,V0209,2026-01-10,IT -058,1,18509.69,0.0,INR
PO04261,POL004261,V0490,2026-04-01,UTI-107,10,1611.42,0.05,INR
PO04262,POL004262,V0008,2026-03-07,UTI-138,20,4423.22,0.05,INR
PO04263,POL004263,V0267,2026-01-27,FAC-080,2,3405.04,0.0,INR
PO04264,POL004264,V0468,2026-05-10,MAR-080,250,14179.59,0.0,INR
PO04265,POL004265,V0042,2026-06-29,MAN-003,50,2774.21,0.0,INR
PO04266,POL004266,V0167,2026-04-29,IT -141,5,12177.05,0.0,INR
PO04267,POL004267,V0463,2026-06-26,IT -135,500,17783.54,0.05,INR
PO04268,POL004268,V0419,2026-05-18,UTI-137,500,3069.85,0.12,INR
PO04269,POL004269,V0102,2026-01-20,PRO-124,5,28103.56,0.18,INR
PO04270,POL004270,V0268,2026-01-01,OFF-001,5,702.54,0.05,INR
PO04271,POL004271,V0391,2026-06-11,MAN-012,250,2616.62,0.05,INR
PO04272,POL004272,V0400,2026-01-29,MAN-109,500,744.6,0.12,INR
PO04273,POL004273,V0314,2026-01-24,MAR-142,100,3960.69,0.0,INR
PO04274,POL004274,V0410,2026-01-27,UTI-048,5,3296.76,0.05,INR
PO04275,POL004275,V0138,2026-07-25,OFF-012,500,498.71,0.12,INR
PO04276,POL004276,V0424,2026-01-13,MAN-006,5,1473.2,0.0,INR
PO04277,POL004277,V0321,2026-01-13,PRO-077,50,14919.86,0.0,INR
PO04278,POL004278,V0356,2026-03-23,MAR-040,5,16116.34,0.18,INR
PO04279,POL004279,V0277,2026-01-01,IT -027,1,9732.6,0.05,INR
PO04280,POL004280,V0195,2026-04-26,FAC-082,1,3306.5,0.0,INR
PO04281,POL004281,V0215,2026-05-01,OFF-010,10,1520.8,0.12,INR
PO04282,POL004282,V0346,2026-07-30,OFF-029,2,729.68,0.05,INR
PO04283,POL004283,V0002,2026-04-01,MAR-061,1,15575.67,0.12,INR
PO04284,POL004284,V0056,2026-06-07,MAN-125,100,1147.61,0.18,INR
PO04285,POL004285,V0266,2026-04-08,FAC-146,500,4280.22,0.18,INR
PO04286,POL004286,V0279,2026-06-28,PRO-111,5,16224.3,0.12,INR
PO04287,POL004287,V0183,2026-02-25,PRO-069,50,28002.97,0.0,INR
PO04288,POL004288,V0230,2026-01-12,IT -124,1,4753.17,0.12,INR
PO04289,POL004289,V0223,2026-04-18,OFF-114,50,811.84,0.05,INR
PO04290,POL004290,V0500,2026-06-08,UTI-038,10,1649.26,0.18,INR
PO04291,POL004291,V0062,2026-01-01,UTI-045,5,4443.52,0.12,INR
PO04292,POL004292,V0276,2026-05-11,LOG-027,250,11207.94,0.18,INR
PO04293,POL004293,V0039,2026-03-03,IT -153,2,2842.9,0.12,INR
PO04294,POL004294,V0232,2026-02-11,LOG-150,50,4512.45,0.18,INR
PO04295,POL004295,V0337,2026-04-20,OFF-101,1,1977.07,0.05,INR
PO04296,POL004296,V0166,2026-01-03,MAR-107,10,3109.3,0.05,INR
PO04297,POL004297,V0151,2026-04-04,OFF-127,20,635.0,0.05,INR
PO04298,POL004298,V0418,2026-04-18,OFF-093,50,1909.74,0.0,INR
PO04299,POL004299,V0470,2026-05-31,FAC-150,20,1350.79,0.18,INR
PO04300,POL004300,V0396,2026-06-16,FAC-071,100,4591.99,0.12,INR
PO04301,POL004301,V0225,2026-07-14,FAC-069,2,3696.63,0.05,INR
PO04302,POL004302,V0357,2026-07-08,OFF-159,250,847.94,0.18,INR
PO04303,POL004303,V0417,2026-07-24,OFF-127,500,1855.19,0.12,INR
PO04304,POL004304,V0237,2026-06-10,PRO-147,20,9967.74,0.12,INR
PO04305,POL004305,V0266,2026-04-11,FAC-147,10,3813.52,0.12,INR
PO04306,POL004306,V0103,2026-05-29,OFF-152,10,60.41,0.12,INR
PO04307,POL004307,V0335,2026-03-15,PRO-125,20,3070.2,0.12,INR
PO04308,POL004308,V0417,2026-05-23,OFF-160,5,845.53,0.05,INR
PO04309,POL004309,V0182,2026-06-08,IT -031,1,6876.93,0.05,INR
PO04310,POL004310,V0010,2026-06-30,PRO-070,100,15411.37,0.05,INR
PO04311,POL004311,V0424,2026-06-04,MAN-086,5,3389.27,0.18,INR
PO04312,POL004312,V0170,2026-07-04,UTI-007,2,3504.5,0.0,INR
PO04313,POL004313,V0490,2026-07-23,UTI-033,500,1126.59,0.18,INR
PO04314,POL004314,V0166,2026-03-24,MAR-028,5,12271.35,0.0,INR
PO04315,POL004315,V0272,2026-07-16,UTI-073,100,1023.88,0.18,INR
PO04316,POL004316,V0127,2026-03-31,LOG-140,20,8966.48,0.0,INR
PO04317,POL004317,V0236,2026-02-15,PRO-141,20,30280.67,0.12,INR
PO04318,POL004318,V0268,2026-06-30,OFF-027,50,1815.05,0.0,INR
PO04319,POL004319,V0461,2026-06-21,OFF-024,20,85.98,0.05,INR
PO04320,POL004320,V0305,2026-05-07,IT -117,100,20061.58,0.05,INR
PO04321,POL004321,V0079,2026-02-18,LOG-056,1,8138.62,0.12,INR
PO04322,POL004322,V0254,2026-05-16,FAC-133,1,4824.5,0.05,INR
PO04323,POL004323,V0300,2026-05-31,UTI-124,5,1892.18,0.0,INR
PO04324,POL004324,V0245,2026-05-06,OFF-114,1,391.69,0.12,INR
PO04325,POL004325,V0070,2026-02-12,LOG-059,5,3220.36,0.12,INR
PO04326,POL004326,V0177,2026-04-05,UTI-063,20,1159.31,0.0,INR
PO04327,POL004327,V0138,2026-01-20,OFF-056,2,902.23,0.18,INR
PO04328,POL004328,V0075,2026-04-07,MAN-050,250,2875.38,0.18,INR
PO04329,POL004329,V0059,2026-03-02,IT -004,10,21808.41,0.18,INR
PO04330,POL004330,V0262,2026-05-13,PRO-085,20,3129.95,0.0,INR
PO04331,POL004331,V0134,2026-03-04,MAR-028,10,15822.1,0.0,INR
PO04332,POL004332,V0337,2026-06-10,OFF-055,10,1915.64,0.05,INR
PO04333,POL004333,V0405,2026-07-07,FAC-066,20,975.35,0.05,INR
PO04334,POL004334,V0361,2026-02-18,MAR-042,2,4119.13,0.0,INR
PO04335,POL004335,V0448,2026-07-13,IT -086,10,19216.5,0.12,INR
PO04336,POL004336,V0232,2026-01-15,LOG-135,250,10705.69,0.05,INR
PO04337,POL004337,V0127,2026-07-01,LOG-145,20,7323.47,0.05,INR
PO04338,POL004338,V0468,2026-01-26,MAR-130,10,822.92,0.18,INR
PO04339,POL004339,V0104,2026-05-17,OFF-066,20,792.43,0.0,INR
PO04340,POL004340,V0390,2026-01-19,IT -054,50,17323.5,0.0,INR
PO04341,POL004341,V0220,2026-03-22,MAN-095,5,2976.24,0.18,INR
PO04342,POL004342,V0111,2026-03-22,PRO-019,1,29920.49,0.12,INR
PO04343,POL004343,V0482,2026-05-14,IT -043,250,10941.23,0.18,INR
PO04344,POL004344,V0123,2026-03-12,IT -116,10,13077.44,0.05,INR
PO04345,POL004345,V0364,2026-07-27,OFF-099,5,1258.63,0.18,INR
PO04346,POL004346,V0082,2026-07-19,LOG-018,20,4925.99,0.05,INR
PO04347,POL004347,V0150,2026-06-14,OFF-111,5,1434.91,0.18,INR
PO04348,POL004348,V0345,2026-04-06,UTI-031,100,2542.3,0.0,INR
PO04349,POL004349,V0014,2026-01-20,MAN-138,2,2284.87,0.12,INR
PO04350,POL004350,V0364,2026-06-05,OFF-137,50,1557.53,0.18,INR
PO04351,POL004351,V0126,2026-04-10,OFF-112,2,1533.14,0.05,INR
PO04352,POL004352,V0209,2026-06-11,IT -104,100,14317.08,0.12,INR
PO04353,POL004353,V0389,2026-03-23,LOG-097,50,10851.28,0.05,INR
PO04354,POL004354,V0389,2026-05-08,LOG-039,50,4008.1,0.05,INR
PO04355,POL004355,V0337,2026-03-28,OFF-118,1,690.13,0.05,INR
PO04356,POL004356,V0169,2026-05-20,IT -076,500,3049.47,0.05,INR
PO04357,POL004357,V0366,2026-05-01,PRO-085,20,35745.95,0.05,INR
PO04358,POL004358,V0307,2026-04-01,MAR-082,500,14188.43,0.05,INR
PO04359,POL004359,V0288,2026-07-30,FAC-036,250,4100.02,0.0,INR
PO04360,POL004360,V0327,2026-01-10,MAN-090,1,1514.85,0.05,INR
PO04361,POL004361,V0349,2026-06-24,UTI-090,1,3113.72,0.12,INR
PO04362,POL004362,V0108,2026-06-30,LOG-079,2,10606.58,0.18,INR
PO04363,POL004363,V0010,2026-05-21,PRO-016,250,32378.67,0.18,INR
PO04364,POL004364,V0106,2026-04-06,PRO-157,20,19574.61,0.12,INR
PO04365,POL004365,V0353,2026-02-01,PRO-113,500,25310.37,0.12,INR
PO04366,POL004366,V0474,2026-01-09,OFF-104,100,1273.81,0.18,INR
PO04367,POL004367,V0355,2026-03-14,PRO-032,500,23902.6,0.05,INR
PO04368,POL004368,V0335,2026-04-16,PRO-062,20,10897.55,0.05,INR
PO04369,POL004369,V0154,2026-02-05,LOG-026,500,4586.96,0.05,INR
PO04370,POL004370,V0248,2026-05-04,FAC-069,20,6384.92,0.12,INR
PO04371,POL004371,V0479,2026-07-21,FAC-049,2,4737.97,0.18,INR
PO04372,POL004372,V0022,2026-07-20,MAN-058,2,2084.17,0.12,INR
PO04373,POL004373,V0401,2026-04-17,LOG-128,2,8583.13,0.18,INR
PO04374,POL004374,V0373,2026-06-20,IT -106,5,12011.23,0.05,INR
PO04375,POL004375,V0457,2026-03-08,LOG-055,50,6008.58,0.18,INR
PO04376,POL004376,V0419,2026-03-26,UTI-022,500,4836.6,0.0,INR
PO04377,POL004377,V0335,2026-01-10,PRO-112,5,19857.23,0.12,INR
PO04378,POL004378,V0478,2026-04-21,UTI-138,250,2021.45,0.18,INR
PO04379,POL004379,V0197,2026-03-23,MAR-086,10,9604.25,0.0,INR
PO04380,POL004380,V0354,2026-04-08,IT -042,1,8363.93,0.0,INR
PO04381,POL004381,V0340,2026-03-05,MAR-138,250,5133.42,0.12,INR
PO04382,POL004382,V0027,2026-04-14,FAC-145,250,5721.81,0.0,INR
PO04383,POL004383,V0406,2026-03-04,FAC-115,50,5721.11,0.05,INR
PO04384,POL004384,V0498,2026-03-23,MAN-041,100,2943.52,0.0,INR
PO04385,POL004385,V0396,2026-01-08,FAC-011,2,7743.44,0.0,INR
PO04386,POL004386,V0468,2026-07-22,MAR-091,100,2200.77,0.0,INR
PO04387,POL004387,V0276,2026-06-13,LOG-069,20,4111.82,0.18,INR
PO04388,POL004388,V0225,2026-05-10,FAC-106,250,7530.9,0.0,INR
PO04389,POL004389,V0406,2026-01-01,FAC-091,2,3901.62,0.05,INR
PO04390,POL004390,V0068,2026-05-13,PRO-093,500,39811.27,0.05,INR
PO04391,POL004391,V0439,2026-07-17,PRO-096,1,30129.6,0.18,INR
PO04392,POL004392,V0429,2026-05-15,PRO-125,250,10134.84,0.0,INR
PO04393,POL004393,V0193,2026-07-17,PRO-031,500,30704.35,0.0,INR
PO04394,POL004394,V0353,2026-06-18,PRO-125,20,33313.41,0.05,INR
PO04395,POL004395,V0095,2026-05-17,IT -105,100,14137.53,0.0,INR
PO04396,POL004396,V0016,2026-02-13,LOG-063,500,4869.7,0.05,INR
PO04397,POL004397,V0483,2026-05-19,LOG-120,1,5790.79,0.0,INR
PO04398,POL004398,V0037,2026-02-21,MAN-025,250,2918.7,0.12,INR
PO04399,POL004399,V0103,2026-07-22,OFF-019,5,728.99,0.18,INR
PO04400,POL004400,V0196,2026-04-13,MAN-048,500,1234.72,0.12,INR
PO04401,POL004401,V0373,2026-04-20,IT -062,5,5546.29,0.0,INR
PO04402,POL004402,V0105,2026-07-19,PRO-131,50,4478.8,0.05,INR
PO04403,POL004403,V0353,2026-05-16,PRO-122,100,32782.73,0.12,INR
PO04404,POL004404,V0329,2026-06-13,FAC-054,500,334.27,0.18,INR
PO04405,POL004405,V0498,2026-07-14,MAN-057,50,729.01,0.0,INR
PO04406,POL004406,V0173,2026-04-27,UTI-083,1,2378.52,0.05,INR
PO04407,POL004407,V0356,2026-04-30,MAR-142,100,13615.74,0.12,INR
PO04408,POL004408,V0260,2026-02-18,OFF-001,100,1245.87,0.18,INR
PO04409,POL004409,V0312,2026-03-19,PRO-118,1,28196.8,0.0,INR
PO04410,POL004410,V0346,2026-01-01,OFF-033,1,1039.9,0.12,INR
PO04411,POL004411,V0339,2026-04-28,OFF-143,500,401.09,0.12,INR
PO04412,POL004412,V0115,2026-03-02,MAR-063,500,9193.16,0.18,INR
PO04413,POL004413,V0225,2026-04-08,FAC-004,2,5681.4,0.12,INR
PO04414,POL004414,V0047,2026-02-25,MAN-142,20,3329.33,0.05,INR
PO04415,POL004415,V0173,2026-06-27,UTI-158,500,2959.71,0.12,INR
PO04416,POL004416,V0403,2026-05-07,OFF-006,2,1502.71,0.12,INR
PO04417,POL004417,V0151,2026-06-26,OFF-088,10,421.39,0.18,INR
PO04418,POL004418,V0244,2026-07-29,PRO-012,500,30136.54,0.18,INR
PO04419,POL004419,V0483,2026-03-09,LOG-146,20,2278.05,0.05,INR
PO04420,POL004420,V0492,2026-05-03,UTI-141,2,3356.98,0.0,INR
PO04421,POL004421,V0315,2026-03-21,UTI-156,1,3692.69,0.12,INR
PO04422,POL004422,V0141,2026-04-28,PRO-044,20,38971.22,0.18,INR
PO04423,POL004423,V0308,2026-03-20,MAR-084,2,11819.97,0.18,INR
PO04424,POL004424,V0312,2026-05-17,PRO-069,10,36925.63,0.18,INR
PO04425,POL004425,V0062,2026-04-30,UTI-156,100,2300.92,0.18,INR
PO04426,POL004426,V0497,2026-02-23,LOG-007,20,4584.48,0.12,INR
PO04427,POL004427,V0279,2026-02-19,PRO-042,10,35838.05,0.0,INR
PO04428,POL004428,V0127,2026-02-17,LOG-050,100,11359.82,0.0,INR
PO04429,POL004429,V0274,2026-04-29,MAN-096,500,3228.75,0.12,INR
PO04430,POL004430,V0228,2026-05-11,PRO-116,500,35197.03,0.05,INR
PO04431,POL004431,V0370,2026-03-28,IT -075,250,5527.04,0.12,INR
PO04432,POL004432,V0432,2026-02-09,PRO-158,10,36125.32,0.12,INR
PO04433,POL004433,V0220,2026-01-08,MAN-062,50,2235.86,0.05,INR
PO04434,POL004434,V0250,2026-03-28,IT -060,250,12931.26,0.12,INR
PO04435,POL004435,V0251,2026-03-17,IT -092,5,23996.5,0.0,INR
PO04436,POL004436,V0151,2026-01-03,OFF-144,5,1594.56,0.05,INR
PO04437,POL004437,V0346,2026-02-06,OFF-130,50,1776.47,0.12,INR
PO04438,POL004438,V0483,2026-01-12,LOG-159,5,11669.02,0.05,INR
PO04439,POL004439,V0176,2026-06-27,IT -146,1,13270.63,0.18,INR
PO04440,POL004440,V0337,2026-04-29,OFF-028,10,1774.19,0.0,INR
PO04441,POL004441,V0129,2026-07-24,LOG-103,5,2105.98,0.0,INR
PO04442,POL004442,V0274,2026-07-14,MAN-119,2,2908.12,0.12,INR
PO04443,POL004443,V0207,2026-05-26,UTI-010,20,1124.27,0.05,INR
PO04444,POL004444,V0170,2026-03-22,UTI-159,500,1695.05,0.05,INR
PO04445,POL004445,V0053,2026-01-23,PRO-131,20,30363.94,0.0,INR
PO04446,POL004446,V0393,2026-06-30,UTI-109,10,2852.11,0.0,INR
PO04447,POL004447,V0107,2026-07-25,UTI-039,250,4123.56,0.12,INR
PO04448,POL004448,V0167,2026-01-31,IT -004,1,4820.0,0.12,INR
PO04449,POL004449,V0284,2026-05-25,LOG-041,20,3816.28,0.0,INR
PO04450,POL004450,V0452,2026-03-28,FAC-080,2,5396.52,0.05,INR
PO04451,POL004451,V0102,2026-07-26,PRO-036,50,23765.46,0.05,INR
PO04452,POL004452,V0107,2026-07-20,UTI-049,10,544.2,0.05,INR
PO04453,POL004453,V0228,2026-03-06,PRO-141,500,7120.42,0.05,INR
PO04454,POL004454,V0486,2026-07-24,MAR-026,500,11593.88,0.18,INR
PO04455,POL004455,V0354,2026-01-03,IT -061,2,2553.1,0.18,INR
PO04456,POL004456,V0133,2026-02-13,UTI-080,500,3569.81,0.18,INR
PO04457,POL004457,V0405,2026-06-23,FAC-009,500,7597.74,0.12,INR
PO04458,POL004458,V0033,2026-04-14,FAC-095,5,5117.36,0.05,INR
PO04459,POL004459,V0127,2026-03-11,LOG-160,250,8294.54,0.18,INR
PO04460,POL004460,V0081,2026-07-07,PRO-049,20,27736.1,0.12,INR
PO04461,POL004461,V0202,2026-02-24,MAN-059,5,1605.44,0.05,INR
PO04462,POL004462,V0041,2026-02-26,FAC-128,500,463.06,0.05,INR
PO04463,POL004463,V0075,2026-03-11,MAN-141,50,2494.59,0.05,INR
PO04464,POL004464,V0318,2026-05-10,IT -057,5,22412.74,0.18,INR
PO04465,POL004465,V0029,2026-03-04,PRO-098,500,15878.19,0.18,INR
PO04466,POL004466,V0103,2026-05-14,OFF-154,100,1884.88,0.12,INR
PO04467,POL004467,V0235,2026-04-12,UTI-113,20,1945.45,0.12,INR
PO04468,POL004468,V0076,2026-03-22,MAN-063,100,3432.62,0.18,INR
PO04469,POL004469,V0071,2026-06-06,MAR-053,500,15678.57,0.0,INR
PO04470,POL004470,V0420,2026-04-16,FAC-062,20,3596.68,0.18,INR
PO04471,POL004471,V0276,2026-04-18,LOG-009,20,3114.8,0.05,INR
PO04472,POL004472,V0142,2026-05-17,UTI-007,50,3546.3,0.18,INR
PO04473,POL004473,V0084,2026-01-29,PRO-127,10,33798.12,0.0,INR
PO04474,POL004474,V0440,2026-04-06,PRO-118,20,8672.89,0.05,INR
PO04475,POL004475,V0448,2026-05-11,IT -160,500,8991.21,0.12,INR
PO04476,POL004476,V0166,2026-07-17,MAR-127,2,3370.86,0.12,INR
PO04477,POL004477,V0166,2026-05-23,MAR-028,10,4375.03,0.0,INR
PO04478,POL004478,V0209,2026-06-18,IT -144,1,22718.74,0.0,INR
PO04479,POL004479,V0242,2026-04-10,PRO-078,500,28014.09,0.12,INR
PO04480,POL004480,V0150,2026-07-30,OFF-033,100,334.55,0.05,INR
PO04481,POL004481,V0353,2026-02-24,PRO-025,250,11348.47,0.12,INR
PO04482,POL004482,V0127,2026-06-21,LOG-054,250,8683.05,0.18,INR
PO04483,POL004483,V0210,2026-02-28,MAR-103,100,8803.09,0.18,INR
PO04484,POL004484,V0447,2026-03-07,OFF-021,1,1051.38,0.05,INR
PO04485,POL004485,V0447,2026-02-02,OFF-155,10,1038.02,0.12,INR
PO04486,POL004486,V0316,2026-03-01,MAR-135,10,4499.36,0.0,INR
PO04487,POL004487,V0476,2026-05-28,PRO-091,50,28033.5,0.05,INR
PO04488,POL004488,V0361,2026-07-12,MAR-120,10,16090.39,0.0,INR
PO04489,POL004489,V0469,2026-06-10,LOG-090,250,3925.7,0.18,INR
PO04490,POL004490,V0424,2026-03-25,MAN-118,500,1733.5,0.12,INR
PO04491,POL004491,V0371,2026-03-11,MAN-065,100,237.51,0.18,INR
PO04492,POL004492,V0115,2026-01-19,MAR-060,500,4161.97,0.05,INR
PO04493,POL004493,V0191,2026-01-01,IT -130,1,9289.5,0.0,INR
PO04494,POL004494,V0220,2026-05-23,MAN-132,2,170.31,0.0,INR
PO04495,POL004495,V0066,2026-03-26,UTI-119,10,1789.85,0.12,INR
PO04496,POL004496,V0304,2026-03-29,IT -160,500,3176.33,0.12,INR
PO04497,POL004497,V0377,2026-01-14,MAN-044,10,1660.1,0.12,INR
PO04498,POL004498,V0361,2026-02-18,MAR-133,10,14791.4,0.05,INR
PO04499,POL004499,V0321,2026-01-13,PRO-089,20,39371.38,0.0,INR
PO04500,POL004500,V0031,2026-01-30,IT -042,10,2999.55,0.12,INR
PO04501,POL004501,V0243,2026-07-18,MAN-029,100,1089.95,0.0,INR
PO04502,POL004502,V0245,2026-04-09,OFF-023,100,1155.72,0.0,INR
PO04503,POL004503,V0154,2026-04-16,LOG-041,500,11465.22,0.12,INR
PO04504,POL004504,V0015,2026-07-07,FAC-106,2,4470.97,0.18,INR
PO04505,POL004505,V0191,2026-07-06,IT -144,1,17127.64,0.12,INR
PO04506,POL004506,V0064,2026-01-14,OFF-094,250,319.26,0.0,INR
PO04507,POL004507,V0461,2026-03-17,OFF-087,5,1437.21,0.05,INR
PO04508,POL004508,V0019,2026-01-27,UTI-058,10,352.81,0.18,INR
PO04509,POL004509,V0285,2026-03-21,IT -035,100,19427.45,0.12,INR
PO04510,POL004510,V0075,2026-05-15,MAN-154,5,2568.28,0.12,INR
PO04511,POL004511,V0284,2026-02-26,LOG-107,2,8218.07,0.12,INR
PO04512,POL004512,V0498,2026-02-02,MAN-056,2,1313.1,0.18,INR
PO04513,POL004513,V0263,2026-04-26,OFF-139,1,1440.98,0.05,INR
PO04514,POL004514,V0108,2026-01-01,LOG-004,10,3815.05,0.0,INR
PO04515,POL004515,V0313,2026-05-07,OFF-066,50,1506.9,0.18,INR
PO04516,POL004516,V0218,2026-07-16,OFF-042,250,696.39,0.12,INR
PO04517,POL004517,V0239,2026-05-11,OFF-066,5,798.79,0.0,INR
PO04518,POL004518,V0173,2026-06-08,UTI-082,10,723.55,0.0,INR
PO04519,POL004519,V0246,2026-07-30,IT -078,100,19506.82,0.18,INR
PO04520,POL004520,V0173,2026-03-06,UTI-150,500,2647.59,0.18,INR
PO04521,POL004521,V0335,2026-05-01,PRO-119,500,12434.22,0.18,INR
PO04522,POL004522,V0049,2026-04-23,MAR-149,20,9317.49,0.12,INR
PO04523,POL004523,V0246,2026-05-18,IT -026,50,12131.59,0.12,INR
PO04524,POL004524,V0022,2026-02-18,MAN-089,5,3429.73,0.05,INR
PO04525,POL004525,V0384,2026-01-28,FAC-104,10,3344.78,0.05,INR
PO04526,POL004526,V0154,2026-02-04,LOG-090,1,6218.7,0.0,INR
PO04527,POL004527,V0235,2026-02-04,UTI-157,1,4443.78,0.0,INR
PO04528,POL004528,V0266,2026-07-14,FAC-096,20,2008.89,0.18,INR
PO04529,POL004529,V0435,2026-03-02,MAN-036,10,727.73,0.12,INR
PO04530,POL004530,V0178,2026-07-07,MAR-009,5,16304.09,0.05,INR
PO04531,POL004531,V0337,2026-04-27,OFF-146,2,733.97,0.12,INR
PO04532,POL004532,V0332,2026-05-20,OFF-096,100,1690.75,0.05,INR
PO04533,POL004533,V0015,2026-07-24,FAC-136,1,7025.09,0.0,INR
PO04534,POL004534,V0466,2026-02-21,FAC-002,250,4883.88,0.18,INR
PO04535,POL004535,V0315,2026-02-22,UTI-005,100,1602.42,0.18,INR
PO04536,POL004536,V0161,2026-01-18,IT -087,20,20578.17,0.0,INR
PO04537,POL004537,V0394,2026-07-26,OFF-123,20,1238.99,0.18,INR
PO04538,POL004538,V0210,2026-05-17,MAR-002,50,1404.85,0.12,INR
PO04539,POL004539,V0220,2026-07-11,MAN-006,250,2824.66,0.05,INR
PO04540,POL004540,V0043,2026-01-20,IT -005,500,5246.51,0.05,INR
PO04541,POL004541,V0098,2026-01-04,IT -092,20,18111.19,0.12,INR
PO04542,POL004542,V0339,2026-04-10,OFF-140,50,1430.18,0.18,INR
PO04543,POL004543,V0250,2026-07-06,IT -009,2,4973.71,0.05,INR
PO04544,POL004544,V0396,2026-03-27,FAC-053,500,1880.45,0.0,INR
PO04545,POL004545,V0084,2026-07-28,PRO-071,1,35275.71,0.12,INR
PO04546,POL004546,V0255,2026-05-14,LOG-114,1,7795.01,0.0,INR
PO04547,POL004547,V0386,2026-03-12,MAN-025,250,2136.76,0.12,INR
PO04548,POL004548,V0102,2026-05-08,PRO-024,2,13159.64,0.12,INR
