receipt_id,receipt_line_id,po_id,po_line_id,receipt_date,item_id,quantity_received
GR06353,GRL006353,PO01467,POL001467,2026-06-08,MAR-155,62.5
GR06354,GRL006354,PO02595,POL002595,2026-05-17,FAC-138,250.0
GR06355,GRL006355,PO00937,POL000937,2026-07-31,MAR-146,7.5
GR06356,GRL006356,PO00556,POL000556,2026-05-27,MAR-054,125.0
GR06357,GRL006357,PO04234,POL004234,2026-04-14,MAN-013,1.0
GR06358,GRL006358,PO02143,POL002143,2026-07-27,FAC-116,7.5
GR06359,GRL006359,PO00905,POL000905,2026-06-03,MAN-052,25.0
GR06360,GRL006360,PO00309,POL000309,2026-05-31,PRO-001,1.5
GR06361,GRL006361,PO04148,POL004148,2026-08-29,PRO-028,1.25
GR06362,GRL006362,PO04939,POL004939,2026-05-14,OFF-034,3.75
GR06363,GRL006363,PO04798,POL004798,2026-07-07,OFF-117,187.5
GR06364,GRL006364,PO03851,POL003851,2026-02-24,MAR-142,1.0
GR06365,GRL006365,PO01174,POL001174,2026-07-15,PRO-027,25.0
GR06366,GRL006366,PO04728,POL004728,2026-07-07,MAN-058,3.75
GR06367,GRL006367,PO01534,POL001534,2026-02-19,OFF-039,125.0
GR06368,GRL006368,PO02927,POL002927,2026-03-18,PRO-147,1.5
GR06369,GRL006369,PO04625,POL004625,2026-06-02,OFF-158,15.0
GR06370,GRL006370,PO02811,POL002811,2026-05-06,MAR-077,0.5
GR06371,GRL006371,PO00651,POL000651,2026-04-09,OFF-099,375.0
GR06372,GRL006372,PO02696,POL002696,2026-04-13,OFF-071,375.0
GR06373,GRL006373,PO03695,POL003695,2026-02-19,FAC-037,0.25
GR06374,GRL006374,PO01498,POL001498,2026-06-20,IT -052,1.5
GR06375,GRL006375,PO00017,POL000017,2026-01-24,MAR-136,2.5
GR06376,GRL006376,PO04565,POL004565,2026-05-11,LOG-073,2.5
GR06377,GRL006377,PO02241,POL002241,2026-07-14,OFF-103,12.5
GR06378,GRL006378,PO04143,POL004143,2026-01-16,PRO-077,25.0
GR06379,GRL006379,PO02252,POL002252,2026-06-16,FAC-118,1.5
GR06380,GRL006380,PO04625,POL004625,2026-04-25,OFF-158,10.0
GR06381,GRL006381,PO01839,POL001839,2026-05-02,LOG-046,25.0
GR06382,GRL006382,PO03589,POL003589,2026-03-05,UTI-137,5.0
GR06383,GRL006383,PO01970,POL001970,2026-06-22,OFF-078,125.0
GR06384,GRL006384,PO02925,POL002925,2026-08-12,LOG-056,3.75
GR06385,GRL006385,PO03628,POL003628,2026-05-22,PRO-083,15.0
GR06386,GRL006386,PO02299,POL002299,2026-03-02,MAR-057,1.0
GR06387,GRL006387,PO04836,POL004836,2026-01-05,PRO-031,25.0
GR06388,GRL006388,PO03233,POL003233,2026-05-19,OFF-010,25.0
GR06389,GRL006389,PO00060,POL000060,2026-05-25,OFF-083,15.0
GR06390,GRL006390,PO01235,POL001235,2026-06-19,LOG-033,3.75
GR06391,GRL006391,PO03179,POL003179,2026-09-07,PRO-035,7.5
GR06392,GRL006392,PO00250,POL000250,2026-01-14,OFF-103,250.0
GR06393,GRL006393,PO01324,POL001324,2026-04-06,IT -073,2.5
GR06394,GRL006394,PO04353,POL004353,2026-04-10,LOG-097,25.0
GR06395,GRL006395,PO03071,POL003071,2026-07-31,OFF-100,2.5
GR06396,GRL006396,PO02008,POL002008,2026-04-16,PRO-152,2.5
GR06397,GRL006397,PO02635,POL002635,2026-03-15,LOG-054,187.5
GR06398,GRL006398,PO04531,POL004531,2026-05-03,OFF-146,0.5
GR06399,GRL006399,PO03406,POL003406,2026-06-15,IT -028,2.5
GR06400,GRL006400,PO00076,POL000076,2026-07-03,MAR-058,25.0
GR06401,GRL006401,PO03163,POL003163,2026-08-08,MAR-066,125.0
GR06402,GRL006402,PO00470,POL000470,2026-03-21,IT -088,0.25
GR06403,GRL006403,PO03771,POL003771,2026-05-17,UTI-026,37.5
GR06404,GRL006404,PO01549,POL001549,2026-09-20,UTI-048,1.0
GR06405,GRL006405,PO04393,POL004393,2026-09-01,PRO-031,375.0
GR06406,GRL006406,PO02858,POL002858,2026-02-22,IT -019,2.5
GR06407,GRL006407,PO02012,POL002012,2026-05-03,FAC-089,5.0
GR06408,GRL006408,PO02135,POL002135,2026-04-05,PRO-133,7.5
GR06409,GRL006409,PO02301,POL002301,2026-03-05,IT -092,0.5
GR06410,GRL006410,PO01192,POL001192,2026-07-15,MAR-151,0.5
GR06411,GRL006411,PO00412,POL000412,2026-06-05,PRO-123,75.0
GR06412,GRL006412,PO03665,POL003665,2026-05-22,OFF-057,2.5
GR06413,GRL006413,PO02990,POL002990,2026-09-11,PRO-042,75.0
GR06414,GRL006414,PO01648,POL001648,2026-06-28,UTI-091,50.0
GR06415,GRL006415,PO03399,POL003399,2026-06-22,FAC-150,1.0
GR06416,GRL006416,PO04412,POL004412,2026-03-05,MAR-063,250.0
GR06417,GRL006417,PO01665,POL001665,2026-05-06,UTI-072,25.0
GR06418,GRL006418,PO04164,POL004164,2026-04-21,FAC-087,25.0
GR06419,GRL006419,PO00783,POL000783,2026-07-22,PRO-011,12.5
GR06420,GRL006420,PO00970,POL000970,2026-01-08,OFF-055,0.75
GR06421,GRL006421,PO00192,POL000192,2026-03-10,MAR-027,2.5
GR06422,GRL006422,PO01587,POL001587,2026-02-22,MAN-066,125.0
GR06423,GRL006423,PO04854,POL004854,2026-05-01,MAR-098,1.25
GR06424,GRL006424,PO04194,POL004194,2026-03-20,FAC-013,7.5
GR06425,GRL006425,PO04393,POL004393,2026-08-10,PRO-031,375.0
GR06426,GRL006426,PO01857,POL001857,2026-03-25,LOG-158,3.75
GR06427,GRL006427,PO00317,POL000317,2026-02-16,OFF-040,37.5
GR06428,GRL006428,PO02278,POL002278,2026-03-03,MAR-144,75.0
GR06429,GRL006429,PO03662,POL003662,2026-06-20,PRO-147,2.5
GR06430,GRL006430,PO03585,POL003585,2026-02-04,LOG-135,3.75
GR06431,GRL006431,PO01338,POL001338,2026-07-24,PRO-101,15.0
GR06432,GRL006432,PO02670,POL002670,2026-03-05,UTI-139,125.0
GR06433,GRL006433,PO00930,POL000930,2026-08-23,IT -031,37.5
GR06434,GRL006434,PO01178,POL001178,2026-02-10,FAC-100,75.0
GR06435,GRL006435,PO02926,POL002926,2026-08-01,MAR-075,0.25
GR06436,GRL006436,PO03947,POL003947,2026-05-15,PRO-051,1.25
GR06437,GRL006437,PO04442,POL004442,2026-09-05,MAN-119,1.0
GR06438,GRL006438,PO01116,POL001116,2026-02-11,IT -020,187.5
GR06439,GRL006439,PO03717,POL003717,2026-04-09,LOG-007,10.0
GR06440,GRL006440,PO04709,POL004709,2026-03-29,LOG-024,15.0
GR06441,GRL006441,PO01511,POL001511,2026-07-06,PRO-025,0.25
GR06442,GRL006442,PO03225,POL003225,2026-09-05,LOG-066,375.0
GR06443,GRL006443,PO00467,POL000467,2026-07-07,FAC-156,75.0
GR06444,GRL006444,PO02016,POL002016,2026-04-06,UTI-012,62.5
GR06445,GRL006445,PO03420,POL003420,2026-05-30,IT -027,25.0
GR06446,GRL006446,PO00366,POL000366,2026-03-01,OFF-092,375.0
GR06447,GRL006447,PO04244,POL004244,2026-03-12,OFF-103,0.25
GR06448,GRL006448,PO03289,POL003289,2026-03-13,LOG-037,187.5
GR06449,GRL006449,PO04247,POL004247,2026-06-06,IT -112,5.0
GR06450,GRL006450,PO00848,POL000848,2026-05-05,PRO-116,0.5
GR06451,GRL006451,PO04580,POL004580,2026-06-02,FAC-097,62.5
GR06452,GRL006452,PO04216,POL004216,2026-01-08,FAC-041,62.5
GR06453,GRL006453,PO01926,POL001926,2026-05-25,IT -100,12.5
GR06454,GRL006454,PO00535,POL000535,2026-02-13,UTI-035,75.0
GR06455,GRL006455,PO00292,POL000292,2026-03-04,MAR-099,75.0
GR06456,GRL006456,PO04488,POL004488,2026-07-13,MAR-120,5.0
GR06457,GRL006457,PO04699,POL004699,2026-06-02,IT -048,7.5
GR06458,GRL006458,PO04346,POL004346,2026-08-30,LOG-018,15.0
GR06459,GRL006459,PO01617,POL001617,2026-08-06,FAC-120,0.5
GR06460,GRL006460,PO01324,POL001324,2026-04-18,IT -073,2.5
GR06461,GRL006461,PO03925,POL003925,2026-03-10,OFF-055,0.5
GR06462,GRL006462,PO00796,POL000796,2026-08-18,OFF-007,375.0
GR06463,GRL006463,PO00629,POL000629,2026-08-26,OFF-004,2.5
GR06464,GRL006464,PO01556,POL001556,2026-08-09,FAC-137,0.5
GR06465,GRL006465,PO03508,POL003508,2026-04-12,MAR-032,2.5
GR06466,GRL006466,PO00851,POL000851,2026-06-23,OFF-078,0.25
GR06467,GRL006467,PO02945,POL002945,2026-04-24,PRO-007,5.0
GR06468,GRL006468,PO04352,POL004352,2026-08-01,IT -104,75.0
GR06469,GRL006469,PO04491,POL004491,2026-04-28,MAN-065,50.0
GR06470,GRL006470,PO00773,POL000773,2026-07-22,IT -127,25.0
GR06471,GRL006471,PO04130,POL004130,2026-06-29,IT -085,15.0
GR06472,GRL006472,PO00863,POL000863,2026-06-01,IT -147,375.0
GR06473,GRL006473,PO03706,POL003706,2026-03-06,LOG-158,0.75
GR06474,GRL006474,PO00028,POL000028,2026-07-07,MAN-023,62.5
GR06475,GRL006475,PO03839,POL003839,2026-03-20,LOG-035,375.0
GR06476,GRL006476,PO00473,POL000473,2026-06-02,IT -141,12.5
GR06477,GRL006477,PO03912,POL003912,2026-07-31,PRO-055,7.5
GR06478,GRL006478,PO04729,POL004729,2026-03-10,FAC-121,1.0
GR06479,GRL006479,PO02689,POL002689,2026-04-11,MAR-009,0.25
GR06480,GRL006480,PO03834,POL003834,2026-03-09,IT -099,12.5
GR06481,GRL006481,PO03741,POL003741,2026-05-13,OFF-077,37.5
GR06482,GRL006482,PO02419,POL002419,2026-02-18,OFF-133,0.5
GR06483,GRL006483,PO03138,POL003138,2026-07-23,MAN-014,62.5
GR06484,GRL006484,PO03256,POL003256,2026-04-02,PRO-005,0.5
GR06485,GRL006485,PO03024,POL003024,2026-02-05,UTI-114,3.75
GR06486,GRL006486,PO03089,POL003089,2026-04-09,LOG-153,12.5
GR06487,GRL006487,PO02540,POL002540,2026-03-26,FAC-152,75.0
GR06488,GRL006488,PO01802,POL001802,2026-02-21,MAN-068,2.5
GR06489,GRL006489,PO01637,POL001637,2026-06-06,PRO-159,0.75
GR06490,GRL006490,PO00461,POL000461,2026-08-22,FAC-041,25.0
GR06491,GRL006491,PO03401,POL003401,2026-05-16,IT -028,0.75
GR06492,GRL006492,PO02950,POL002950,2026-04-17,FAC-139,3.75
GR06493,GRL006493,PO02731,POL002731,2026-04-09,UTI-085,15.0
GR06494,GRL006494,PO03108,POL003108,2026-05-05,IT -064,7.5
GR06495,GRL006495,PO00451,POL000451,2026-01-17,MAR-026,125.0
GR06496,GRL006496,PO02683,POL002683,2026-07-17,MAN-091,2.5
GR06497,GRL006497,PO04440,POL004440,2026-06-04,OFF-028,5.0
GR06498,GRL006498,PO01187,POL001187,2026-07-28,PRO-086,125.0
GR06499,GRL006499,PO02019,POL002019,2026-07-28,MAR-147,1.5
GR06500,GRL006500,PO02066,POL002066,2026-05-27,FAC-123,50.0
GR06501,GRL006501,PO01949,POL001949,2026-03-08,FAC-035,125.0
GR06502,GRL006502,PO02124,POL002124,2026-06-14,MAN-017,0.5
GR06503,GRL006503,PO00784,POL000784,2026-08-22,MAR-079,125.0
GR06504,GRL006504,PO04809,POL004809,2026-08-27,FAC-018,5.0
GR06505,GRL006505,PO02091,POL002091,2026-04-11,UTI-011,1.5
GR06506,GRL006506,PO04249,POL004249,2026-01-20,FAC-071,15.0
GR06507,GRL006507,PO02013,POL002013,2026-03-22,UTI-045,0.5
GR06508,GRL006508,PO03653,POL003653,2026-07-15,IT -083,1.0
GR06509,GRL006509,PO03919,POL003919,2026-03-09,MAN-065,15.0
GR06510,GRL006510,PO00064,POL000064,2026-03-26,IT -124,25.0
GR06511,GRL006511,PO00115,POL000115,2026-03-29,OFF-036,5.0
GR06512,GRL006512,PO02604,POL002604,2026-03-21,FAC-126,5.0
GR06513,GRL006513,PO01994,POL001994,2026-05-05,LOG-079,12.5
GR06514,GRL006514,PO00985,POL000985,2026-04-18,FAC-122,2.5
GR06515,GRL006515,PO01743,POL001743,2026-02-24,IT -085,50.0
GR06516,GRL006516,PO04681,POL004681,2026-04-30,LOG-064,10.0
GR06517,GRL006517,PO02585,POL002585,2026-01-28,PRO-005,50.0
GR06518,GRL006518,PO02299,POL002299,2026-04-01,MAR-057,1.5
GR06519,GRL006519,PO00007,POL000007,2026-07-01,PRO-074,375.0
GR06520,GRL006520,PO02972,POL002972,2026-08-11,FAC-126,50.0
GR06521,GRL006521,PO02272,POL002272,2026-06-17,IT -019,2.5
GR06522,GRL006522,PO02372,POL002372,2026-05-25,IT -001,125.0
GR06523,GRL006523,PO00596,POL000596,2026-07-15,MAR-083,10.0
GR06524,GRL006524,PO01512,POL001512,2026-07-16,MAR-122,0.25
GR06525,GRL006525,PO02811,POL002811,2026-05-01,MAR-077,0.5
GR06526,GRL006526,PO04748,POL004748,2026-06-18,OFF-122,375.0
GR06527,GRL006527,PO02995,POL002995,2026-01-30,OFF-132,15.0
GR06528,GRL006528,PO00101,POL000101,2026-06-29,MAN-040,7.5
GR06529,GRL006529,PO01121,POL001121,2026-07-02,OFF-087,0.75
GR06530,GRL006530,PO00693,POL000693,2026-07-08,LOG-088,7.5
GR06531,GRL006531,PO02448,POL002448,2026-06-21,OFF-092,1.25
GR06532,GRL006532,PO01935,POL001935,2026-03-09,UTI-079,5.0
GR06533,GRL006533,PO00977,POL000977,2026-03-01,LOG-054,10.0
GR06534,GRL006534,PO01197,POL001197,2026-01-26,OFF-142,25.0
GR06535,GRL006535,PO01665,POL001665,2026-06-04,UTI-072,75.0
GR06536,GRL006536,PO01171,POL001171,2026-06-14,FAC-009,1.5
GR06537,GRL006537,PO04054,POL004054,2026-02-04,OFF-028,25.0
GR06538,GRL006538,PO03705,POL003705,2026-09-07,MAN-157,250.0
GR06539,GRL006539,PO01945,POL001945,2026-08-06,IT -007,3.75
GR06540,GRL006540,PO04058,POL004058,2026-05-13,OFF-150,2.5
GR06541,GRL006541,PO01693,POL001693,2026-05-12,UTI-056,0.25
GR06542,GRL006542,PO01462,POL001462,2026-07-29,UTI-005,1.5
GR06543,GRL006543,PO03559,POL003559,2026-04-23,UTI-074,0.5
GR06544,GRL006544,PO02613,POL002613,2026-06-17,PRO-129,1.5
GR06545,GRL006545,PO03528,POL003528,2026-03-15,LOG-091,0.25
GR06546,GRL006546,PO02399,POL002399,2026-08-04,LOG-126,1.0
GR06547,GRL006547,PO01108,POL001108,2026-06-30,IT -158,1.5
GR06548,GRL006548,PO01408,POL001408,2026-04-23,PRO-001,25.0
GR06549,GRL006549,PO04984,POL004984,2026-02-24,UTI-103,375.0
GR06550,GRL006550,PO01973,POL001973,2026-05-04,IT -133,75.0
GR06551,GRL006551,PO01463,POL001463,2026-07-11,UTI-098,25.0
GR06552,GRL006552,PO04454,POL004454,2026-09-15,MAR-026,375.0
GR06553,GRL006553,PO01643,POL001643,2026-07-02,FAC-135,187.5
GR06554,GRL006554,PO03875,POL003875,2026-06-24,IT -101,2.5
GR06555,GRL006555,PO04178,POL004178,2026-03-08,OFF-150,50.0
GR06556,GRL006556,PO01831,POL001831,2026-07-15,MAR-047,0.75
GR06557,GRL006557,PO00087,POL000087,2026-02-07,MAR-041,5.0
GR06558,GRL006558,PO04382,POL004382,2026-05-28,FAC-145,187.5
GR06559,GRL006559,PO04195,POL004195,2026-05-17,IT -102,37.5
GR06560,GRL006560,PO01778,POL001778,2026-08-16,LOG-019,0.25
GR06561,GRL006561,PO01898,POL001898,2026-05-07,IT -117,250.0
GR06562,GRL006562,PO04958,POL004958,2026-07-07,FAC-146,1.25
GR06563,GRL006563,PO02719,POL002719,2026-08-07,FAC-061,0.75
GR06564,GRL006564,PO00761,POL000761,2026-04-03,OFF-148,125.0
GR06565,GRL006565,PO00830,POL000830,2026-04-30,PRO-105,1.5
GR06566,GRL006566,PO03317,POL003317,2026-05-02,LOG-141,1.5
GR06567,GRL006567,PO00029,POL000029,2026-08-16,FAC-121,0.5
GR06568,GRL006568,PO04758,POL004758,2026-05-16,PRO-105,1.5
GR06569,GRL006569,PO01587,POL001587,2026-03-23,MAN-066,187.5
GR06570,GRL006570,PO04654,POL004654,2026-01-25,IT -102,125.0
GR06571,GRL006571,PO02647,POL002647,2026-05-06,PRO-050,25.0
GR06572,GRL006572,PO00625,POL000625,2026-07-30,LOG-009,37.5
GR06573,GRL006573,PO03981,POL003981,2026-03-04,OFF-019,15.0
GR06574,GRL006574,PO04598,POL004598,2026-07-03,MAN-100,50.0
GR06575,GRL006575,PO00930,POL000930,2026-08-21,IT -031,37.5
GR06576,GRL006576,PO02868,POL002868,2026-03-23,MAN-059,37.5
GR06577,GRL006577,PO00876,POL000876,2026-07-04,UTI-137,15.0
GR06578,GRL006578,PO00685,POL000685,2026-08-10,FAC-014,2.5
GR06579,GRL006579,PO03397,POL003397,2026-08-23,IT -120,0.5
GR06580,GRL006580,PO02507,POL002507,2026-04-09,UTI-096,25.0
GR06581,GRL006581,PO03576,POL003576,2026-06-08,OFF-098,10.0
GR06582,GRL006582,PO03105,POL003105,2026-03-06,IT -041,0.5
GR06583,GRL006583,PO01781,POL001781,2026-05-11,FAC-147,5.0
GR06584,GRL006584,PO04789,POL004789,2026-06-28,MAR-058,5.0
GR06585,GRL006585,PO02922,POL002922,2026-04-25,MAN-099,0.25
GR06586,GRL006586,PO04856,POL004856,2026-08-21,IT -143,1.5
GR06587,GRL006587,PO02110,POL002110,2026-06-05,FAC-137,50.0
GR06588,GRL006588,PO04120,POL004120,2026-08-05,PRO-123,3.75
GR06589,GRL006589,PO03475,POL003475,2026-04-21,IT -118,25.0
GR06590,GRL006590,PO01638,POL001638,2026-02-11,LOG-109,7.5
GR06591,GRL006591,PO04575,POL004575,2026-02-02,FAC-146,375.0
GR06592,GRL006592,PO04747,POL004747,2026-04-12,MAR-005,7.5
GR06593,GRL006593,PO02914,POL002914,2026-06-15,OFF-127,37.5
GR06594,GRL006594,PO03934,POL003934,2026-04-30,PRO-088,12.5
GR06595,GRL006595,PO04294,POL004294,2026-02-23,LOG-150,25.0
GR06596,GRL006596,PO01906,POL001906,2026-03-31,OFF-119,125.0
GR06597,GRL006597,PO03976,POL003976,2026-03-12,IT -065,3.75
GR06598,GRL006598,PO04093,POL004093,2026-06-10,PRO-065,12.5
GR06599,GRL006599,PO04879,POL004879,2026-03-17,MAN-080,10.0
GR06600,GRL006600,PO03476,POL003476,2026-05-30,FAC-119,25.0
GR06601,GRL006601,PO00259,POL000259,2026-03-02,FAC-084,0.75
GR06602,GRL006602,PO03725,POL003725,2026-08-23,UTI-109,2.5
GR06603,GRL006603,PO00268,POL000268,2026-06-10,MAR-004,5.0
GR06604,GRL006604,PO00415,POL000415,2026-06-05,UTI-040,375.0
GR06605,GRL006605,PO00932,POL000932,2026-02-03,PRO-132,0.5
GR06606,GRL006606,PO02760,POL002760,2026-06-13,OFF-067,3.75
GR06607,GRL006607,PO02516,POL002516,2026-03-19,IT -072,0.5
GR06608,GRL006608,PO03306,POL003306,2026-03-22,OFF-131,7.5
GR06609,GRL006609,PO04725,POL004725,2026-03-26,PRO-116,125.0
GR06610,GRL006610,PO01434,POL001434,2026-04-27,MAR-031,375.0
GR06611,GRL006611,PO03907,POL003907,2026-09-02,OFF-084,3.75
GR06612,GRL006612,PO01540,POL001540,2026-06-24,LOG-055,25.0
GR06613,GRL006613,PO03435,POL003435,2026-06-01,IT -138,0.75
GR06614,GRL006614,PO01323,POL001323,2026-07-09,FAC-070,12.5
GR06615,GRL006615,PO02176,POL002176,2026-05-09,MAN-158,2.5
GR06616,GRL006616,PO02422,POL002422,2026-04-18,LOG-063,62.5
GR06617,GRL006617,PO01065,POL001065,2026-07-25,MAN-039,0.5
GR06618,GRL006618,PO01714,POL001714,2026-07-19,UTI-123,50.0
GR06619,GRL006619,PO04906,POL004906,2026-01-26,UTI-079,0.25
GR06620,GRL006620,PO03466,POL003466,2026-02-21,FAC-007,5.0
GR06621,GRL006621,PO03515,POL003515,2026-06-08,PRO-080,125.0
GR06622,GRL006622,PO04497,POL004497,2026-02-03,MAN-044,2.5
GR06623,GRL006623,PO04838,POL004838,2026-03-07,PRO-046,25.0
GR06624,GRL006624,PO04178,POL004178,2026-02-28,OFF-150,50.0
GR06625,GRL006625,PO02152,POL002152,2026-02-06,MAN-160,187.5
GR06626,GRL006626,PO03269,POL003269,2026-03-16,LOG-016,7.5
GR06627,GRL006627,PO04644,POL004644,2026-02-16,OFF-092,1.5
GR06628,GRL006628,PO03506,POL003506,2026-03-20,PRO-023,0.5
GR06629,GRL006629,PO02105,POL002105,2026-08-04,FAC-127,3.75
GR06630,GRL006630,PO02684,POL002684,2026-09-17,IT -002,125.0
GR06631,GRL006631,PO02551,POL002551,2026-06-29,FAC-034,375.0
GR06632,GRL006632,PO03905,POL003905,2026-09-13,MAR-020,250.0
GR06633,GRL006633,PO00294,POL000294,2026-04-11,OFF-083,125.0
GR06634,GRL006634,PO01316,POL001316,2026-05-02,OFF-139,5.0
GR06635,GRL006635,PO03590,POL003590,2026-05-26,IT -109,0.25
GR06636,GRL006636,PO03255,POL003255,2026-05-14,FAC-155,1.0
GR06637,GRL006637,PO01106,POL001106,2026-06-05,MAN-141,0.5
GR06638,GRL006638,PO04868,POL004868,2026-08-23,PRO-078,37.5
GR06639,GRL006639,PO04203,POL004203,2026-02-24,MAN-018,1.5
GR06640,GRL006640,PO02931,POL002931,2026-04-05,IT -148,250.0
GR06641,GRL006641,PO04775,POL004775,2026-01-28,PRO-156,15.0
GR06642,GRL006642,PO03286,POL003286,2026-06-08,OFF-074,5.0
GR06643,GRL006643,PO02401,POL002401,2026-08-07,PRO-083,25.0
GR06644,GRL006644,PO00349,POL000349,2026-04-01,MAN-045,25.0
GR06645,GRL006645,PO01801,POL001801,2026-03-20,LOG-070,250.0
GR06646,GRL006646,PO03548,POL003548,2026-04-27,IT -112,15.0
GR06647,GRL006647,PO01513,POL001513,2026-04-12,PRO-050,25.0
GR06648,GRL006648,PO03127,POL003127,2026-01-15,FAC-007,7.5
GR06649,GRL006649,PO00126,POL000126,2026-04-23,PRO-083,62.5
GR06650,GRL006650,PO00713,POL000713,2026-06-12,FAC-046,3.75
GR06651,GRL006651,PO04908,POL004908,2026-05-16,FAC-120,1.5
GR06652,GRL006652,PO04171,POL004171,2026-02-25,FAC-038,187.5
GR06653,GRL006653,PO03490,POL003490,2026-06-29,IT -056,15.0
GR06654,GRL006654,PO03963,POL003963,2026-07-28,PRO-140,0.25
GR06655,GRL006655,PO02769,POL002769,2026-05-25,MAN-114,5.0
GR06656,GRL006656,PO01229,POL001229,2026-05-16,UTI-035,7.5
GR06657,GRL006657,PO04130,POL004130,2026-08-04,IT -085,5.0
GR06658,GRL006658,PO00987,POL000987,2026-02-09,MAR-049,1.0
GR06659,GRL006659,PO02712,POL002712,2026-08-20,UTI-158,1.0
GR06660,GRL006660,PO03132,POL003132,2026-09-04,PRO-129,37.5
GR06661,GRL006661,PO01182,POL001182,2026-03-08,PRO-076,1.25
GR06662,GRL006662,PO04640,POL004640,2026-03-30,FAC-113,1.0
GR06663,GRL006663,PO02621,POL002621,2026-02-23,FAC-079,3.75
GR06664,GRL006664,PO04367,POL004367,2026-03-26,PRO-032,375.0
GR06665,GRL006665,PO03831,POL003831,2026-04-17,LOG-098,5.0
GR06666,GRL006666,PO01039,POL001039,2026-04-14,PRO-004,0.5
GR06667,GRL006667,PO00832,POL000832,2026-03-30,OFF-154,1.0
GR06668,GRL006668,PO02630,POL002630,2026-08-06,IT -086,0.25
GR06669,GRL006669,PO02854,POL002854,2026-07-10,MAR-047,2.5
GR06670,GRL006670,PO03175,POL003175,2026-03-02,UTI-076,25.0
GR06671,GRL006671,PO02853,POL002853,2026-04-19,IT -091,25.0
GR06672,GRL006672,PO02834,POL002834,2026-06-23,IT -144,125.0
GR06673,GRL006673,PO02969,POL002969,2026-04-19,MAN-144,0.5
GR06674,GRL006674,PO00117,POL000117,2026-01-05,MAN-001,15.0
GR06675,GRL006675,PO04919,POL004919,2026-01-26,OFF-148,3.75
GR06676,GRL006676,PO02133,POL002133,2026-04-12,PRO-012,1.5
GR06677,GRL006677,PO02174,POL002174,2026-02-25,LOG-101,5.0
GR06678,GRL006678,PO04120,POL004120,2026-08-30,PRO-123,2.5
GR06679,GRL006679,PO00480,POL000480,2026-07-20,PRO-029,37.5
GR06680,GRL006680,PO04148,POL004148,2026-08-16,PRO-028,3.75
GR06681,GRL006681,PO03756,POL003756,2026-06-03,UTI-027,15.0
GR06682,GRL006682,PO02589,POL002589,2026-03-13,MAN-051,25.0
GR06683,GRL006683,PO02742,POL002742,2026-07-28,PRO-075,25.0
GR06684,GRL006684,PO03998,POL003998,2026-04-17,MAN-156,5.0
GR06685,GRL006685,PO00410,POL000410,2026-06-15,PRO-083,10.0
GR06686,GRL006686,PO01418,POL001418,2026-05-03,LOG-037,375.0
GR06687,GRL006687,PO04874,POL004874,2026-04-03,MAN-001,1.5
GR06688,GRL006688,PO00845,POL000845,2026-05-22,PRO-110,125.0
GR06689,GRL006689,PO01347,POL001347,2026-04-15,PRO-159,10.0
GR06690,GRL006690,PO00625,POL000625,2026-07-16,LOG-009,12.5
GR06691,GRL006691,PO01869,POL001869,2026-07-26,UTI-118,25.0
GR06692,GRL006692,PO02360,POL002360,2026-02-20,OFF-030,125.0
GR06693,GRL006693,PO02524,POL002524,2026-08-16,MAR-009,50.0
GR06694,GRL006694,PO02225,POL002225,2026-03-25,FAC-018,37.5
GR06695,GRL006695,PO01504,POL001504,2026-02-26,MAN-114,37.5
GR06696,GRL006696,PO02018,POL002018,2026-04-24,MAR-106,37.5
GR06697,GRL006697,PO01943,POL001943,2026-03-23,IT -096,250.0
GR06698,GRL006698,PO04327,POL004327,2026-01-23,OFF-056,1.5
GR06699,GRL006699,PO04782,POL004782,2026-06-11,UTI-013,25.0
GR06700,GRL006700,PO02265,POL002265,2026-03-30,IT -099,62.5
GR06701,GRL006701,PO02754,POL002754,2026-05-15,LOG-021,37.5
GR06702,GRL006702,PO00650,POL000650,2026-03-10,FAC-073,37.5
GR06703,GRL006703,PO04578,POL004578,2026-05-13,IT -079,12.5
GR06704,GRL006704,PO02133,POL002133,2026-04-12,PRO-012,0.5
GR06705,GRL006705,PO04340,POL004340,2026-02-24,IT -054,25.0
GR06706,GRL006706,PO01193,POL001193,2026-01-30,PRO-136,10.0
GR06707,GRL006707,PO02356,POL002356,2026-05-05,FAC-023,0.75
GR06708,GRL006708,PO00809,POL000809,2026-03-04,PRO-114,0.5
GR06709,GRL006709,PO00296,POL000296,2026-02-12,OFF-138,375.0
GR06710,GRL006710,PO04304,POL004304,2026-06-26,PRO-147,10.0
GR06711,GRL006711,PO01058,POL001058,2026-08-10,MAR-085,25.0
GR06712,GRL006712,PO03038,POL003038,2026-05-25,LOG-009,0.25
GR06713,GRL006713,PO01368,POL001368,2026-07-21,MAR-055,2.5
GR06714,GRL006714,PO04301,POL004301,2026-07-16,FAC-069,1.5
GR06715,GRL006715,PO04838,POL004838,2026-03-12,PRO-046,37.5
GR06716,GRL006716,PO03623,POL003623,2026-03-02,FAC-070,1.0
GR06717,GRL006717,PO02880,POL002880,2026-08-13,MAR-112,50.0
GR06718,GRL006718,PO03560,POL003560,2026-04-28,MAR-045,1.5
GR06719,GRL006719,PO00620,POL000620,2026-05-27,LOG-098,0.5
GR06720,GRL006720,PO03299,POL003299,2026-04-17,IT -127,250.0
